		Experiment ID: 1207181138D2
Time-Interval(Hour)	Time-Interval	Y (A3)	Y (A4)	Y (B3)	Y (B4)	Y (C3)	Y (C4)	Y (D3)	Y (D4)	Y (E3)	Y (E4)	Y (F3)	Y (F4)	Y (G3)	Y (G4)	Y (H3)	Y (H4)
27.6983	27:41:54	1.6536	1.2148	2.3624	2.4013	2.7585	2.6002	2.9369	3.2631	3.2111	2.5211	3.3235	2.1997	3.5912	1.8392	1.7283	1.8374
27.7489	27:44:56	1.6522	1.2147	2.3756	2.3943	2.7684	2.5960	2.9432	3.2646	3.2173	2.5231	3.3311	2.2139	3.5989	1.8384	1.7363	1.8375
27.7994	27:47:58	1.6561	1.2190	2.3761	2.3971	2.7681	2.6035	2.9417	3.2684	3.2232	2.5277	3.3363	2.2174	3.6048	1.8456	1.7366	1.8447
27.8500	27:51:00	1.6623	1.2197	2.3825	2.4012	2.7763	2.6139	2.9487	3.2684	3.2392	2.5389	3.3318	2.2216	3.6069	1.8448	1.7315	1.8532
27.9006	27:54:02	1.6642	1.2181	2.3929	2.4015	2.7846	2.6154	2.9513	3.2672	3.2460	2.5399	3.3446	2.2299	3.6138	1.8484	1.7375	1.8547
27.9511	27:57:04	1.6695	1.2231	2.3946	2.4085	2.7836	2.6266	2.9460	3.2791	3.2496	2.5411	3.3493	2.2261	3.6266	1.8585	1.7358	1.8615
28.0017	28:00:06	1.6722	1.2266	2.3957	2.4118	2.7834	2.6290	2.9538	3.2821	3.2564	2.5459	3.3597	2.2279	3.6388	1.8615	1.7386	1.8635
28.0522	28:03:08	1.6762	1.2273	2.4031	2.4147	2.7912	2.6364	2.9569	3.2903	3.2628	2.5477	3.3619	2.2315	3.6420	1.8669	1.7401	1.8677
28.1028	28:06:10	1.6738	1.2259	2.4123	2.4141	2.7971	2.6373	2.9670	3.2994	3.2643	2.5400	3.3788	2.2432	3.6509	1.8702	1.7496	1.8635
28.1533	28:09:12	1.6795	1.2309	2.4109	2.4206	2.7962	2.6395	2.9648	3.3061	3.2667	2.5497	3.3821	2.2394	3.6585	1.8759	1.7473	1.8727
28.3122	28:18:44	1.7438	1.2831	2.5082	2.5154	2.8660	2.7217	3.0190	3.4079	3.3588	2.6443	3.4916	2.3117	3.7912	1.9292	1.8253	1.9532
28.3628	28:21:46	1.7397	1.2823	2.5191	2.5326	2.8837	2.7436	3.0347	3.4268	3.3849	2.6651	3.5039	2.3294	3.7973	1.9308	1.8129	1.9384
28.4133	28:24:48	1.7538	1.2927	2.5250	2.5464	2.8964	2.7632	3.0513	3.4431	3.4042	2.6896	3.5192	2.3442	3.8088	1.9407	1.8196	1.9468
28.4639	28:27:50	1.7728	1.3070	2.5384	2.5650	2.9058	2.7941	3.0723	3.4638	3.4317	2.7245	3.5420	2.3579	3.8299	1.9569	1.8431	1.9886
28.5144	28:30:52	1.7855	1.3134	2.5526	2.5831	2.9211	2.8185	3.0871	3.4862	3.4509	2.7438	3.5614	2.3844	3.8552	1.9729	1.8543	2.0072
28.5650	28:33:54	1.7880	1.3114	2.5616	2.5999	2.9357	2.8342	3.0997	3.4959	3.4675	2.7663	3.5738	2.3925	3.8651	1.9728	1.8583	2.0187
28.6156	28:36:56	1.7866	1.3122	2.5655	2.6049	2.9377	2.8382	3.1019	3.5061	3.4718	2.7710	3.5865	2.3982	3.8663	1.9787	1.8584	2.0167
28.6661	28:39:58	1.7834	1.3084	2.5765	2.6006	2.9485	2.8446	3.1158	3.5002	3.4841	2.7858	3.5912	2.4118	3.8622	1.9720	1.8613	2.0205
28.7167	28:43:00	1.7878	1.3105	2.5830	2.5999	2.9509	2.8459	3.1142	3.5126	3.4937	2.7904	3.6042	2.4214	3.8744	1.9806	1.8615	2.0166
28.7672	28:46:02	1.7947	1.3114	2.5837	2.6092	2.9475	2.8617	3.1088	3.5248	3.4834	2.8037	3.6132	2.4169	3.8881	1.9842	1.8606	2.0237
28.8178	28:49:04	1.8003	1.3142	2.5917	2.6157	2.9544	2.8712	3.1153	3.5316	3.4872	2.8081	3.6302	2.4272	3.9027	1.9901	1.8671	2.0296
28.8683	28:52:06	1.7993	1.3184	2.6085	2.6193	2.9667	2.8802	3.1251	3.5321	3.5036	2.8224	3.6426	2.4424	3.9092	1.9917	1.8803	2.0401
28.9189	28:55:08	1.8113	1.3262	2.6172	2.6366	2.9681	2.8939	3.1274	3.5518	3.5178	2.8296	3.6620	2.4547	3.9335	2.0037	1.8867	2.0470
28.9694	28:58:10	1.8221	1.3282	2.6282	2.6502	2.9770	2.9145	3.1460	3.5661	3.5382	2.8473	3.6699	2.4605	3.9484	2.0111	1.8970	2.0659
29.0200	29:01:12	1.8256	1.3392	2.6450	2.6613	2.9859	2.9192	3.1599	3.5878	3.5659	2.8574	3.6956	2.4787	3.9688	2.0305	1.9050	2.0698
29.0706	29:04:14	1.8294	1.3465	2.6604	2.6714	3.0002	2.9305	3.1759	3.5973	3.5857	2.8828	3.7091	2.4930	3.9811	2.0401	1.9170	2.0863
29.1211	29:07:16	1.8453	1.3518	2.6686	2.6932	3.0115	2.9560	3.1843	3.6230	3.5962	2.9070	3.7195	2.4975	4.0093	2.0510	1.9243	2.1016
29.1717	29:10:18	1.8516	1.3608	2.6881	2.7055	3.0211	2.9630	3.1940	3.6404	3.6289	2.9191	3.7422	2.5240	4.0257	2.0652	1.9378	2.1125
29.2222	29:13:20	1.8634	1.3662	2.7013	2.7249	3.0372	2.9885	3.2042	3.6631	3.6450	2.9489	3.7575	2.5362	4.0482	2.0784	1.9449	2.1280
29.2728	29:16:22	1.8687	1.3734	2.7227	2.7394	3.0512	3.0030	3.2182	3.6901	3.6744	2.9704	3.7800	2.5532	4.0663	2.0922	1.9562	2.1398
29.3233	29:19:24	1.8801	1.3753	2.7450	2.7566	3.0682	3.0225	3.2410	3.7100	3.6969	2.9994	3.7892	2.5631	4.0846	2.0988	1.9686	2.1553
29.3739	29:22:26	1.8872	1.3850	2.7535	2.7698	3.0790	3.0343	3.2488	3.7313	3.7179	3.0173	3.8151	2.5803	4.1146	2.1191	1.9812	2.1674
29.4244	29:25:28	1.8968	1.3899	2.7744	2.7863	3.0970	3.0490	3.2660	3.7519	3.7387	3.0443	3.8285	2.5899	4.1363	2.1307	1.9897	2.1866
29.4750	29:28:30	1.9006	1.4000	2.7994	2.7950	3.1135	3.0629	3.2831	3.7665	3.7652	3.0633	3.8564	2.6178	4.1472	2.1449	2.0059	2.1951
29.5256	29:31:32	1.9119	1.4030	2.8140	2.8086	3.1306	3.0854	3.2971	3.7848	3.7777	3.0887	3.8676	2.6307	4.1592	2.1487	2.0143	2.2134
29.5761	29:34:34	1.9207	1.4135	2.8307	2.8254	3.1369	3.1023	3.3025	3.8114	3.7981	3.1010	3.8997	2.6386	4.1923	2.1719	2.0205	2.2247
29.6267	29:37:36	1.9239	1.4207	2.8579	2.8367	3.1524	3.1192	3.3203	3.8304	3.8311	3.1279	3.9228	2.6613	4.2134	2.1797	2.0353	2.2305
29.6772	29:40:38	1.9374	1.4223	2.8709	2.8577	3.1649	3.1468	3.3318	3.8525	3.8464	3.1509	3.9329	2.6665	4.2330	2.1861	2.0445	2.2490
29.7278	29:43:40	1.9444	1.4325	2.8911	2.8688	3.1788	3.1588	3.3446	3.8732	3.8720	3.1595	3.9704	2.6860	4.2580	2.1992	2.0535	2.2541
29.7783	29:46:42	1.9567	1.4335	2.9061	2.8895	3.1945	3.1828	3.3575	3.8879	3.8917	3.1845	3.9834	2.6897	4.2729	2.2047	2.0585	2.2754
29.8289	29:49:44	1.9611	1.4402	2.9252	2.9076	3.2136	3.2005	3.3754	3.8979	3.9151	3.1973	4.0022	2.7108	4.2880	2.2131	2.0702	2.2885
29.8794	29:52:46	1.9759	1.4470	2.9394	2.9265	3.2306	3.2213	3.3891	3.9280	3.9330	3.2119	4.0168	2.7174	4.3110	2.2261	2.0781	2.2988
29.9300	29:55:48	1.9821	1.4535	2.9535	2.9418	3.2445	3.2386	3.4037	3.9507	3.9526	3.2382	4.0367	2.7318	4.3325	2.2335	2.0865	2.3098
29.9806	29:58:50	1.9885	1.4592	2.9725	2.9548	3.2596	3.2526	3.4123	3.9683	3.9677	3.2551	4.0547	2.7491	4.3505	2.2438	2.0946	2.3216
30.0311	30:01:52	1.9981	1.4696	2.9887	2.9657	3.2706	3.2609	3.4162	3.9975	3.9914	3.2625	4.0843	2.7651	4.3731	2.2607	2.1032	2.3255
30.0817	30:04:54	2.0067	1.4776	3.0071	2.9804	3.2839	3.2744	3.4272	4.0179	4.0126	3.2803	4.1081	2.7769	4.3924	2.2635	2.1092	2.3405
30.1322	30:07:56	2.0120	1.4825	3.0192	2.9892	3.2971	3.2883	3.4348	4.0444	4.0364	3.2952	4.1234	2.7931	4.4151	2.2695	2.1198	2.3509
30.1828	30:10:58	2.0182	1.4847	3.0322	3.0050	3.3126	3.3098	3.4503	4.0560	4.0572	3.3210	4.1338	2.8035	4.4269	2.2753	2.1297	2.3667
30.2333	30:14:00	2.0277	1.4880	3.0428	3.0211	3.3279	3.3320	3.4640	4.0794	4.0714	3.3378	4.1484	2.8139	4.4524	2.2794	2.1381	2.3776
30.2839	30:17:02	2.0384	1.4971	3.0624	3.0336	3.3352	3.3394	3.4676	4.1078	4.0903	3.3430	4.1795	2.8283	4.4822	2.3004	2.1415	2.3832
