		Experiment ID: 1302271013D1
Time-Interval(Hour)	Time-Interval	Y (A1)	Y (A2)	Y (B1)	Y (B2)	Y (C1)	Y (C2)	Y (D1)	Y (D2)	Y (E1)	Y (E2)	Y (F1)	Y (F2)	Y (G1)	Y (G2)	Y (H1)	Y (H2)
0.0000	00:00:00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0011	00:00:04	0.0001	-0.0031	0.0017	-0.0020	-0.0015	0.0008	-0.0008	-0.0054	0.0002	0.0003	0.0009	0.0033	-0.0011	0.0019	0.0014	-0.0017
0.6550	00:39:18	0.3380	0.2905	0.3452	0.3013	0.3153	0.2886	0.3228	0.2815	0.3324	0.2527	0.2491	0.3418	0.3128	0.2623	0.3103	0.2779
0.7386	00:44:19	0.3275	0.2946	0.3747	0.3377	0.3610	0.3404	0.3672	0.3362	0.3754	0.3088	0.2915	0.3879	0.3491	0.3058	0.2985	0.2826
0.8219	00:49:19	0.3228	0.2981	0.3681	0.3390	0.3619	0.3485	0.3780	0.3474	0.3858	0.3211	0.3172	0.4058	0.3466	0.3086	0.2890	0.2775
0.9053	00:54:19	0.3469	0.3198	0.3805	0.3481	0.3745	0.3573	0.3874	0.3512	0.3955	0.3293	0.3382	0.4177	0.3614	0.3253	0.2948	0.2999
0.9886	00:59:19	0.3916	0.3555	0.4234	0.3786	0.4059	0.3827	0.4126	0.3756	0.4203	0.3514	0.3603	0.4409	0.3993	0.3606	0.3154	0.3348
1.0719	01:04:19	0.4285	0.3977	0.4624	0.4088	0.4442	0.4140	0.4424	0.4048	0.4555	0.3869	0.3898	0.4700	0.4446	0.4006	0.3499	0.3728
1.1553	01:09:19	0.4662	0.4294	0.5076	0.4358	0.4809	0.4433	0.4808	0.4409	0.4889	0.4233	0.4175	0.4999	0.4770	0.4368	0.3786	0.3969
1.2386	01:14:19	0.4982	0.4576	0.5452	0.4638	0.5166	0.4691	0.5111	0.4716	0.5202	0.4674	0.4385	0.5217	0.5085	0.4674	0.4033	0.4225
1.3219	01:19:19	0.5338	0.4816	0.5804	0.4889	0.5457	0.4930	0.5380	0.5012	0.5518	0.4919	0.4613	0.5406	0.5364	0.4956	0.4293	0.4470
1.4053	01:24:19	0.5642	0.5069	0.6075	0.5121	0.5745	0.5190	0.5480	0.5237	0.5864	0.5146	0.4843	0.5487	0.5646	0.5240	0.4591	0.4790
1.4886	01:29:19	0.5895	0.5281	0.6317	0.5337	0.6016	0.5380	0.5296	0.5462	0.6114	0.5324	0.4999	0.5367	0.5840	0.5487	0.4835	0.5050
1.5719	01:34:19	0.6078	0.5486	0.6501	0.5515	0.6195	0.5544	0.5488	0.5683	0.6331	0.5513	0.5193	0.5539	0.6018	0.5673	0.4995	0.5167
1.6553	01:39:19	0.6274	0.5595	0.6675	0.5703	0.6358	0.5681	0.5622	0.5836	0.6512	0.5729	0.5342	0.5655	0.6169	0.5879	0.5113	0.5132
1.7386	01:44:19	0.6372	0.5698	0.6820	0.5830	0.6524	0.5801	0.5783	0.5981	0.6658	0.5854	0.5474	0.5755	0.6237	0.6010	0.5193	0.5232
1.8219	01:49:19	0.6460	0.5751	0.6950	0.5967	0.6633	0.5915	0.5943	0.6101	0.6761	0.6000	0.5538	0.5852	0.6315	0.6075	0.5271	0.5290
1.9053	01:54:19	0.6532	0.5797	0.7021	0.6052	0.6736	0.6020	0.6000	0.6153	0.6877	0.6107	0.5641	0.5897	0.6417	0.6134	0.5332	0.5350
1.9886	01:59:19	0.6574	0.5824	0.7060	0.6122	0.6793	0.6088	0.6080	0.6249	0.6615	0.6197	0.5694	0.5955	0.6428	0.6206	0.5367	0.5386
2.0719	02:04:19	0.6621	0.5833	0.7094	0.6166	0.6830	0.6129	0.6135	0.6287	0.6582	0.6242	0.5776	0.5941	0.6461	0.6243	0.5402	0.5426
2.1553	02:09:19	0.6607	0.5840	0.7091	0.6155	0.6821	0.6163	0.6132	0.6334	0.6660	0.6238	0.5821	0.5955	0.6497	0.6271	0.5418	0.5449
2.2386	02:14:19	0.6603	0.5836	0.7118	0.6180	0.6833	0.6179	0.6174	0.6373	0.6677	0.6267	0.5851	0.5949	0.6485	0.6261	0.5457	0.5479
2.3219	02:19:19	0.6650	0.5831	0.7068	0.6214	0.6842	0.6237	0.6150	0.6324	0.6653	0.6274	0.5884	0.5934	0.6492	0.6264	0.5460	0.5479
2.4053	02:24:19	0.6614	0.5849	0.7091	0.6237	0.6837	0.6237	0.6182	0.6373	0.6687	0.6284	0.5878	0.5936	0.6423	0.6251	0.5458	0.5482
2.4886	02:29:19	0.6639	0.5816	0.7058	0.6240	0.6813	0.6250	0.6184	0.6344	0.6677	0.6295	0.5885	0.5920	0.6429	0.6236	0.5460	0.5498
2.5722	02:34:20	0.6619	0.5837	0.7069	0.6267	0.6815	0.6257	0.6193	0.6373	0.6689	0.6266	0.5886	0.5920	0.6421	0.6228	0.5498	0.5510
2.6556	02:39:20	0.6649	0.5837	0.7098	0.6336	0.6863	0.6302	0.6227	0.6376	0.6658	0.6329	0.5902	0.5952	0.6291	0.6212	0.5489	0.5528
2.7389	02:44:20	0.6656	0.5890	0.7092	0.6346	0.6863	0.6312	0.6267	0.6401	0.6732	0.6323	0.5903	0.5955	0.6298	0.6244	0.5573	0.5580
2.8225	02:49:21	0.6719	0.5934	0.7116	0.6414	0.6915	0.6378	0.6306	0.6412	0.6717	0.6366	0.5946	0.5983	0.6322	0.6289	0.5591	0.5610
2.9058	02:54:21	0.6795	0.5966	0.7166	0.6481	0.6965	0.6446	0.6368	0.6416	0.6775	0.6397	0.6010	0.6011	0.6356	0.6323	0.5658	0.5669
2.9892	02:59:21	0.6896	0.6051	0.7231	0.6539	0.7008	0.6481	0.6407	0.6480	0.6842	0.6424	0.6084	0.6091	0.6429	0.6391	0.5778	0.5766
3.0725	03:04:21	0.7008	0.6117	0.7304	0.6617	0.7075	0.6587	0.6488	0.6545	0.6956	0.6486	0.6184	0.6186	0.6501	0.6485	0.5903	0.5847
3.1558	03:09:21	0.7169	0.6229	0.7431	0.6741	0.7184	0.6709	0.6568	0.6628	0.7049	0.6570	0.6280	0.6310	0.6612	0.6587	0.6021	0.5956
3.2392	03:14:21	0.7286	0.6403	0.7616	0.6940	0.7335	0.6835	0.6703	0.6798	0.7157	0.6717	0.6364	0.6434	0.6654	0.6730	0.6152	0.6074
3.3225	03:19:21	0.7491	0.6568	0.7772	0.7091	0.7496	0.6996	0.6828	0.6936	0.7307	0.6857	0.6527	0.6590	0.6821	0.6863	0.6296	0.6216
3.4058	03:24:21	0.7690	0.6794	0.7994	0.7295	0.7670	0.7130	0.7031	0.7186	0.7482	0.6986	0.6686	0.6777	0.6967	0.7079	0.6466	0.6426
3.4892	03:29:21	0.7922	0.6992	0.8187	0.7518	0.7911	0.7351	0.7203	0.7338	0.7636	0.7188	0.6848	0.6948	0.7112	0.7257	0.6647	0.6596
3.5725	03:34:21	0.8147	0.7237	0.8456	0.7751	0.8152	0.7569	0.7419	0.7549	0.7847	0.7393	0.7040	0.7191	0.7336	0.7478	0.6854	0.6804
3.6558	03:39:21	0.8438	0.7523	0.8720	0.7987	0.8365	0.7784	0.7611	0.7828	0.8123	0.7566	0.7278	0.7442	0.7589	0.7730	0.7095	0.7063
3.7392	03:44:21	0.8690	0.7823	0.9015	0.8285	0.8662	0.8059	0.7892	0.8053	0.8362	0.7829	0.7476	0.7666	0.7814	0.7956	0.7323	0.7291
3.8225	03:49:21	0.8995	0.8093	0.9290	0.8570	0.8940	0.8303	0.8132	0.8307	0.8623	0.8031	0.7744	0.7950	0.8076	0.8227	0.7567	0.7540
3.9058	03:54:21	0.9274	0.8411	0.9623	0.8879	0.9219	0.8580	0.8415	0.8590	0.8901	0.8300	0.7984	0.8248	0.8344	0.8494	0.7838	0.7798
3.9892	03:59:21	0.9582	0.8678	0.9900	0.9151	0.9465	0.8861	0.8655	0.8858	0.9197	0.8509	0.8268	0.8520	0.8611	0.8783	0.8094	0.8036
4.0725	04:04:21	0.9843	0.8978	1.0208	0.9488	0.9762	0.9134	0.8953	0.9140	0.9457	0.8776	0.8550	0.8799	0.8885	0.9068	0.8370	0.8327
4.1558	04:09:21	1.0159	0.9257	1.0500	0.9724	1.0022	0.9388	0.9218	0.9443	0.9788	0.9018	0.8834	0.9126	0.9162	0.9325	0.8647	0.8596
4.2392	04:14:21	1.0385	0.9525	1.0813	1.0019	1.0314	0.9677	0.9488	0.9681	1.0019	0.9291	0.9050	0.9359	0.9419	0.9576	0.8906	0.8845
4.3225	04:19:21	1.0632	0.9785	1.1082	1.0275	1.0560	0.9956	0.9765	0.9928	1.0311	0.9513	0.9321	0.9635	0.9646	0.9813	0.9161	0.9086
4.4058	04:24:21	1.0885	1.0049	1.1316	1.0506	1.0811	1.0162	1.0020	1.0240	1.0603	0.9743	0.9628	0.9934	0.9917	1.0069	0.9446	0.9331
4.4892	04:29:21	1.1109	1.0292	1.1606	1.0801	1.1084	1.0427	1.0227	1.0451	1.0830	0.9978	0.9871	1.0153	1.0116	1.0284	0.9657	0.9558
4.5725	04:34:21	1.1351	1.0494	1.1842	1.1004	1.1276	1.0622	1.0487	1.0694	1.1101	1.0138	1.0128	1.0472	1.0372	1.0508	0.9881	0.9777
4.6558	04:39:21	1.1551	1.0751	1.2106	1.1255	1.1564	1.0861	1.0729	1.0877	1.1305	1.0384	1.0319	1.0685	1.0579	1.0697	1.0079	0.9977
4.7392	04:44:21	1.1803	1.0938	1.2262	1.1444	1.1790	1.1066	1.0953	1.1155	1.1556	1.0556	1.0584	1.0964	1.0809	1.0904	1.0273	1.0190
4.8228	04:49:22	1.1965	1.1136	1.2533	1.1666	1.2039	1.1310	1.1157	1.1302	1.1772	1.0755	1.0762	1.1158	1.0948	1.1056	1.0464	1.0355
4.9061	04:54:22	1.2224	1.1341	1.2767	1.1869	1.2243	1.1466	1.1363	1.1466	1.1978	1.0897	1.0976	1.1371	1.1165	1.1283	1.0637	1.0515
4.9894	04:59:22	1.2404	1.1537	1.2962	1.2059	1.2449	1.1629	1.1565	1.1719	1.2186	1.1054	1.1170	1.1651	1.1334	1.1464	1.0836	1.0751
5.0728	05:04:22	1.2596	1.1707	1.3179	1.2250	1.2604	1.1806	1.1726	1.1857	1.2382	1.1250	1.1413	1.1887	1.1521	1.1667	1.1018	1.0937
5.1561	05:09:22	1.2776	1.1904	1.3423	1.2440	1.2811	1.1970	1.1922	1.2044	1.2558	1.1414	1.1560	1.2084	1.1690	1.1788	1.1191	1.1143
5.2394	05:14:22	1.2938	1.2043	1.3593	1.2609	1.2963	1.2123	1.2095	1.2225	1.2777	1.1552	1.1819	1.2331	1.1876	1.1950	1.1343	1.1287
5.3228	05:19:22	1.3107	1.2244	1.3805	1.2845	1.3175	1.2327	1.2277	1.2409	1.2943	1.1750	1.2009	1.2537	1.2028	1.2118	1.1545	1.1426
5.4061	05:24:22	1.3285	1.2393	1.3984	1.3047	1.3332	1.2495	1.2403	1.2602	1.3085	1.1900	1.2220	1.2730	1.2192	1.2205	1.1735	1.1573
5.4894	05:29:22	1.3429	1.2578	1.4129	1.3244	1.3519	1.2626	1.2623	1.2785	1.3311	1.2097	1.2350	1.2969	1.2373	1.2355	1.1916	1.1739
5.5728	05:34:22	1.3636	1.2763	1.4236	1.3362	1.3701	1.2803	1.2791	1.2947	1.3502	1.2218	1.2576	1.3162	1.2546	1.2498	1.2091	1.1895
5.6561	05:39:22	1.3817	1.2867	1.4383	1.3504	1.3814	1.2996	1.2956	1.3092	1.3649	1.2330	1.2730	1.3410	1.2715	1.2647	1.2290	1.2114
5.7394	05:44:22	1.3948	1.3035	1.4576	1.3648	1.3974	1.3197	1.3093	1.3227	1.3767	1.2479	1.2905	1.3601	1.2882	1.2717	1.2468	1.2243
5.8228	05:49:22	1.4125	1.3215	1.4768	1.3843	1.4163	1.3347	1.3291	1.3403	1.3939	1.2626	1.3071	1.3818	1.3022	1.2867	1.2708	1.2376
5.9061	05:54:22	1.4369	1.3377	1.4885	1.4006	1.4303	1.3429	1.3437	1.3616	1.4131	1.2765	1.3277	1.4021	1.3246	1.2928	1.2919	1.2530
5.9894	05:59:22	1.4515	1.3549	1.5103	1.4163	1.4493	1.3599	1.3610	1.3755	1.4280	1.2916	1.3466	1.4229	1.3384	1.3021	1.3074	1.2689
6.0728	06:04:22	1.4652	1.3715	1.5280	1.4361	1.4677	1.3764	1.3791	1.3922	1.4430	1.3027	1.3659	1.4458	1.3537	1.3160	1.3252	1.2844
6.1564	06:09:23	1.4792	1.3842	1.5464	1.4466	1.4868	1.3910	1.3946	1.4085	1.4607	1.3152	1.3782	1.4654	1.3717	1.3306	1.3394	1.3000
6.2397	06:14:23	1.4992	1.4022	1.5634	1.4688	1.5018	1.4091	1.4136	1.4240	1.4812	1.3255	1.3995	1.4903	1.3897	1.3440	1.3542	1.3147
6.3231	06:19:23	1.5153	1.4169	1.5814	1.4795	1.5180	1.4206	1.4275	1.4417	1.5001	1.3390	1.4213	1.5069	1.4046	1.3565	1.3685	1.3328
6.4064	06:24:23	1.5317	1.4319	1.6019	1.4945	1.5320	1.4308	1.4453	1.4605	1.5135	1.3527	1.4407	1.5252	1.4197	1.3701	1.3859	1.3482
6.4897	06:29:23	1.5447	1.4505	1.6201	1.5099	1.5486	1.4433	1.4653	1.4757	1.5286	1.3639	1.4608	1.5477	1.4334	1.3825	1.4028	1.3607
6.5731	06:34:23	1.5605	1.4681	1.6356	1.5285	1.5660	1.4575	1.4807	1.4881	1.5497	1.3735	1.4830	1.5624	1.4497	1.3976	1.4224	1.3785
6.6564	06:39:23	1.5719	1.4819	1.6584	1.5448	1.5841	1.4730	1.4960	1.5046	1.5629	1.3878	1.5034	1.5822	1.4658	1.4102	1.4408	1.3918
6.7397	06:44:23	1.5929	1.4981	1.6789	1.5604	1.6024	1.4888	1.5167	1.5218	1.5789	1.4013	1.5196	1.6046	1.4835	1.4234	1.4538	1.4066
6.8231	06:49:23	1.6101	1.5177	1.6998	1.5746	1.6204	1.5032	1.5384	1.5364	1.5928	1.4141	1.5378	1.6226	1.4994	1.4373	1.4740	1.4255
6.9064	06:54:23	1.6281	1.5384	1.7193	1.5937	1.6379	1.5197	1.5527	1.5542	1.6092	1.4324	1.5623	1.6484	1.5163	1.4501	1.4906	1.4491
6.9897	06:59:23	1.6446	1.5496	1.7347	1.6145	1.6528	1.5344	1.5744	1.5681	1.6338	1.4419	1.5836	1.6727	1.5380	1.4675	1.5052	1.4646
7.0731	07:04:23	1.6699	1.5657	1.7518	1.6314	1.6697	1.5495	1.5928	1.5898	1.6542	1.4539	1.6056	1.6965	1.5597	1.4823	1.5236	1.4733
7.1564	07:09:23	1.6850	1.5814	1.7698	1.6486	1.6921	1.5681	1.6124	1.6071	1.6709	1.4693	1.6220	1.7189	1.5773	1.4983	1.5457	1.4931
7.2397	07:14:23	1.6978	1.5984	1.7946	1.6710	1.7123	1.5899	1.6305	1.6212	1.6890	1.4848	1.6423	1.7345	1.5975	1.5104	1.5678	1.5104
7.3231	07:19:23	1.7132	1.6141	1.8086	1.6936	1.7294	1.6078	1.6430	1.6370	1.7060	1.4981	1.6649	1.7502	1.6202	1.5267	1.5881	1.5244
7.4064	07:24:23	1.7348	1.6284	1.8212	1.7047	1.7532	1.6224	1.6635	1.6601	1.7341	1.5083	1.6885	1.7726	1.6448	1.5448	1.6054	1.5411
7.4897	07:29:23	1.7527	1.6486	1.8527	1.7281	1.7716	1.6420	1.6866	1.6763	1.7547	1.5277	1.7087	1.7954	1.6650	1.5587	1.6274	1.5602
7.5731	07:34:23	1.7720	1.6664	1.8722	1.7464	1.7885	1.6575	1.7058	1.6982	1.7729	1.5415	1.7296	1.8118	1.6839	1.5698	1.6518	1.5769
7.6564	07:39:23	1.7906	1.6796	1.8879	1.7651	1.8071	1.6711	1.7244	1.7164	1.7943	1.5589	1.7502	1.8360	1.7034	1.5801	1.6706	1.5929
7.7397	07:44:23	1.8074	1.6995	1.8992	1.7833	1.8221	1.6906	1.7503	1.7387	1.8184	1.5711	1.7712	1.8601	1.7281	1.5860	1.6880	1.6088
7.8231	07:49:23	1.8280	1.7191	1.9265	1.8023	1.8445	1.7109	1.7703	1.7573	1.8393	1.5865	1.7929	1.8811	1.7496	1.5979	1.7042	1.6263
7.9064	07:54:23	1.8463	1.7372	1.9466	1.8234	1.8668	1.7273	1.7852	1.7758	1.8614	1.6016	1.8103	1.8997	1.7665	1.6056	1.7221	1.6470
7.9897	07:59:23	1.8648	1.7547	1.9693	1.8383	1.8860	1.7469	1.8097	1.7917	1.8771	1.6141	1.8243	1.9228	1.7929	1.6124	1.7434	1.6644
8.0731	08:04:23	1.8847	1.7655	1.9886	1.8640	1.9027	1.7642	1.8310	1.8162	1.9006	1.6291	1.8494	1.9462	1.8085	1.6265	1.7652	1.6841
8.1564	08:09:23	1.8978	1.7852	2.0123	1.8869	1.9291	1.7830	1.8515	1.8319	1.9185	1.6448	1.8671	1.9694	1.8291	1.6363	1.7903	1.7061
8.2397	08:14:23	1.9200	1.8028	2.0304	1.9038	1.9481	1.7990	1.8742	1.8493	1.9468	1.6556	1.8858	1.9964	1.8508	1.6421	1.8068	1.7190
8.3231	08:19:23	1.9418	1.8158	2.0507	1.9196	1.9706	1.8144	1.8989	1.8701	1.9713	1.6796	1.9056	2.0198	1.8696	1.6615	1.8269	1.7360
8.4064	08:24:23	1.9569	1.8355	2.0715	1.9390	1.9873	1.8326	1.9240	1.8928	1.9893	1.6922	1.9283	2.0441	1.8893	1.6731	1.8475	1.7528
8.4897	08:29:23	1.9712	1.8532	2.0961	1.9712	2.0060	1.8498	1.9400	1.9118	2.0109	1.7123	1.9528	2.0615	1.9067	1.6835	1.8703	1.7728
8.5731	08:34:23	1.9965	1.8723	2.1150	1.9880	2.0282	1.8589	1.9677	1.9321	2.0410	1.7232	1.9697	2.0854	1.9281	1.6998	1.8896	1.7892
8.6564	08:39:23	2.0126	1.8921	2.1395	2.0063	2.0519	1.8816	1.9892	1.9501	2.0615	1.7368	1.9896	2.1041	1.9506	1.7205	1.9138	1.8137
8.7397	08:44:23	2.0331	1.9095	2.1574	2.0297	2.0756	1.9006	2.0097	1.9691	2.0788	1.7540	2.0040	2.1293	1.9737	1.7370	1.9291	1.8311
8.8231	08:49:23	2.0514	1.9325	2.1788	2.0516	2.0953	1.9206	2.0307	1.9883	2.1077	1.7722	2.0294	2.1549	1.9924	1.7561	1.9452	1.8486
8.9064	08:54:23	2.0731	1.9485	2.1991	2.0715	2.1193	1.9333	2.0561	2.0093	2.1276	1.7901	2.0526	2.1768	2.0109	1.7712	1.9631	1.8623
8.9900	08:59:24	2.0932	1.9656	2.2196	2.0933	2.1411	1.9551	2.0787	2.0309	2.1524	1.8067	2.0671	2.1991	2.0333	1.7877	1.9790	1.8894
9.0733	09:04:24	2.1162	1.9811	2.2346	2.1076	2.1552	1.9714	2.1029	2.0567	2.1755	1.8214	2.0935	2.2265	2.0546	1.8056	1.9957	1.9085
9.1567	09:09:24	2.1336	1.9989	2.2619	2.1347	2.1798	1.9874	2.1252	2.0823	2.2022	1.8406	2.1145	2.2541	2.0804	1.8205	2.0109	1.9215
9.2400	09:14:24	2.1536	2.0142	2.2916	2.1520	2.2025	2.0019	2.1409	2.0964	2.2211	1.8612	2.1423	2.2764	2.0999	1.8406	2.0319	1.9384
9.3233	09:19:24	2.1703	2.0226	2.3080	2.1675	2.2191	2.0133	2.1630	2.1162	2.2482	1.8694	2.1688	2.3000	2.1305	1.8558	2.0496	1.9580
9.4067	09:24:24	2.1840	2.0373	2.3315	2.1936	2.2464	2.0368	2.1777	2.1382	2.2752	1.8893	2.1948	2.3215	2.1453	1.8719	2.0700	1.9805
9.4900	09:29:24	2.2076	2.0494	2.3523	2.2146	2.2664	2.0561	2.2060	2.1623	2.3014	1.9096	2.2079	2.3439	2.1624	1.8918	2.0883	1.9936
9.5733	09:34:24	2.2262	2.0638	2.3784	2.2351	2.2890	2.0739	2.2289	2.1857	2.3267	1.9234	2.2286	2.3734	2.1879	1.9122	2.1113	2.0099
9.6567	09:39:24	2.2434	2.0836	2.3980	2.2629	2.3125	2.0961	2.2496	2.2079	2.3462	1.9368	2.2533	2.3977	2.2034	1.9253	2.1323	2.0229
9.7400	09:44:24	2.2634	2.0994	2.4218	2.2860	2.3343	2.1144	2.2730	2.2271	2.3738	1.9526	2.2727	2.4239	2.2293	1.9437	2.1606	2.0422
9.8233	09:49:24	2.2883	2.1166	2.4465	2.3036	2.3596	2.1357	2.3039	2.2422	2.3966	1.9733	2.2928	2.4514	2.2570	1.9620	2.1902	2.0700
9.9067	09:54:24	2.3002	2.1363	2.4705	2.3289	2.3818	2.1506	2.3288	2.2648	2.4242	1.9856	2.3203	2.4793	2.2730	1.9745	2.2231	2.0877
9.9900	09:59:24	2.3285	2.1519	2.4921	2.3535	2.4008	2.1671	2.3451	2.2868	2.4483	2.0043	2.3394	2.4974	2.2971	1.9968	2.2493	2.1061
10.0733	10:04:24	2.3404	2.1742	2.5201	2.3805	2.4281	2.1888	2.3690	2.3097	2.4730	2.0156	2.3668	2.5248	2.3215	2.0140	2.2611	2.1252
10.1567	10:09:24	2.3557	2.2003	2.5450	2.4044	2.4551	2.2093	2.3908	2.3328	2.5016	2.0319	2.3897	2.5494	2.3424	2.0347	2.2732	2.1476
10.2400	10:14:24	2.3817	2.2344	2.5656	2.4245	2.4860	2.2274	2.4179	2.3533	2.5307	2.0516	2.4124	2.5678	2.3585	2.0531	2.2911	2.1702
10.3233	10:19:24	2.3984	2.2683	2.5876	2.4434	2.5063	2.2467	2.4411	2.3799	2.5633	2.0598	2.4410	2.6010	2.3810	2.0674	2.3134	2.1874
10.4067	10:24:24	2.4244	2.3023	2.6111	2.4685	2.5352	2.2657	2.4669	2.4000	2.5852	2.0807	2.4568	2.6304	2.4069	2.0881	2.3371	2.2081
10.4900	10:29:24	2.4465	2.3226	2.6375	2.4924	2.5597	2.2810	2.4892	2.4253	2.6235	2.1006	2.4761	2.6628	2.4306	2.1099	2.3463	2.2307
10.5733	10:34:24	2.4663	2.3459	2.6623	2.5198	2.5792	2.3059	2.5111	2.4457	2.6488	2.1194	2.5073	2.6896	2.4528	2.1280	2.3645	2.2521
10.6567	10:39:24	2.4907	2.3648	2.6899	2.5436	2.6075	2.3275	2.5324	2.4752	2.6743	2.1375	2.5246	2.7136	2.4774	2.1515	2.3839	2.2753
10.7400	10:44:24	2.5104	2.3861	2.7148	2.5684	2.6271	2.3460	2.5552	2.4997	2.7001	2.1580	2.5545	2.7381	2.4993	2.1658	2.4062	2.2962
10.8233	10:49:24	2.5324	2.4000	2.7390	2.5950	2.6550	2.3719	2.5851	2.5238	2.7340	2.1765	2.5799	2.7651	2.5268	2.1854	2.4324	2.3155
10.9067	10:54:24	2.5517	2.4103	2.7649	2.6271	2.6768	2.3950	2.6175	2.5563	2.7651	2.1978	2.6074	2.7952	2.5525	2.2062	2.4503	2.3347
10.9900	10:59:24	2.5731	2.4284	2.7937	2.6470	2.7044	2.4141	2.6449	2.5782	2.7953	2.2161	2.6384	2.8210	2.5773	2.2278	2.4721	2.3554
11.0733	11:04:24	2.5994	2.4529	2.8185	2.6757	2.7356	2.4365	2.6719	2.6080	2.8252	2.2351	2.6671	2.8459	2.6023	2.2425	2.4980	2.3810
11.1567	11:09:24	2.6244	2.4717	2.8402	2.7083	2.7620	2.4608	2.6995	2.6283	2.8543	2.2576	2.6927	2.8696	2.6325	2.2666	2.5282	2.4098
11.2400	11:14:24	2.6486	2.4831	2.8658	2.7298	2.7894	2.4820	2.7283	2.6556	2.8833	2.2824	2.7194	2.9055	2.6616	2.2903	2.5541	2.4305
11.3236	11:19:25	2.6770	2.4954	2.8911	2.7501	2.8235	2.5016	2.7636	2.6753	2.9144	2.2969	2.7476	2.9367	2.6874	2.3116	2.5793	2.4514
11.4069	11:24:25	2.7047	2.5110	2.9195	2.7739	2.8501	2.5276	2.7926	2.6963	2.9450	2.3219	2.7770	2.9653	2.7134	2.3397	2.6049	2.4728
11.4903	11:29:25	2.7256	2.5351	2.9505	2.8061	2.8723	2.5617	2.8216	2.7239	2.9734	2.3434	2.8098	2.9915	2.7375	2.3652	2.6250	2.5018
11.5736	11:34:25	2.7553	2.5525	2.9698	2.8321	2.8994	2.5884	2.8488	2.7575	3.0106	2.3611	2.8380	3.0283	2.7743	2.3824	2.6527	2.5259
11.6569	11:39:25	2.7843	2.5694	3.0027	2.8658	2.9335	2.6141	2.8779	2.7887	3.0355	2.3867	2.8600	3.0567	2.8051	2.4123	2.6820	2.5634
11.7403	11:44:25	2.8098	2.5974	3.0313	2.9006	2.9676	2.6381	2.9065	2.8239	3.0729	2.4128	2.8954	3.0852	2.8317	2.4391	2.7115	2.5874
11.8236	11:49:25	2.8331	2.6250	3.0712	2.9307	2.9954	2.6564	2.9410	2.8627	3.1129	2.4403	2.9318	3.1170	2.8570	2.4634	2.7363	2.6066
11.9069	11:54:25	2.8626	2.6451	3.0979	2.9557	3.0253	2.6780	2.9824	2.9022	3.1475	2.4612	2.9693	3.1545	2.8951	2.4933	2.7601	2.6290
11.9903	11:59:25	2.8949	2.6740	3.1316	2.9869	3.0740	2.7049	3.0230	2.9287	3.1864	2.4881	3.0065	3.1897	2.9222	2.5106	2.7868	2.6674
12.0736	12:04:25	2.9155	2.7041	3.1661	3.0184	3.1077	2.7335	3.0546	2.9586	3.2325	2.5083	3.0429	3.2244	2.9543	2.5306	2.8182	2.6908
12.1569	12:09:25	2.9527	2.7347	3.2028	3.0591	3.1449	2.7633	3.0882	2.9849	3.2648	2.5407	3.0726	3.2537	2.9853	2.5646	2.8458	2.7205
12.2403	12:14:25	2.9776	2.7683	3.2369	3.0938	3.1743	2.7957	3.1243	3.0217	3.3070	2.5718	3.1122	3.2907	3.0163	2.5945	2.8753	2.7517
12.3236	12:19:25	3.0139	2.8086	3.2734	3.1219	3.2214	2.8261	3.1581	3.0477	3.3405	2.6018	3.1477	3.3284	3.0530	2.6257	2.9048	2.7836
12.4069	12:24:25	3.0414	2.8555	3.3055	3.1485	3.2496	2.8505	3.2043	3.0857	3.3874	2.6256	3.1827	3.3725	3.0965	2.6495	2.9357	2.8116
12.4903	12:29:25	3.0770	2.9158	3.3499	3.1922	3.2878	2.8841	3.2396	3.1195	3.4373	2.6597	3.2230	3.4115	3.1258	2.6819	2.9668	2.8436
12.5736	12:34:25	3.1078	2.9529	3.3958	3.2281	3.3334	2.9093	3.2780	3.1482	3.4795	2.6904	3.2570	3.4419	3.1703	2.7154	3.0046	2.8778
12.6569	12:39:25	3.1429	2.9919	3.4331	3.2624	3.3720	2.9399	3.3145	3.1799	3.5191	2.7187	3.2949	3.4725	3.2177	2.7473	3.0458	2.9108
12.7403	12:44:25	3.1747	3.0314	3.4708	3.3013	3.4198	2.9654	3.3559	3.2244	3.5705	2.7521	3.3379	3.5102	3.2551	2.7783	3.0863	2.9422
12.8236	12:49:25	3.2115	3.0674	3.5136	3.3389	3.4595	3.0008	3.4029	3.2708	3.6132	2.7715	3.3731	3.5552	3.3010	2.8092	3.1189	2.9717
12.9069	12:54:25	3.2429	3.1057	3.5685	3.3793	3.4964	3.0420	3.4493	3.3100	3.6662	2.7983	3.4184	3.5962	3.3362	2.8442	3.1502	3.0076
12.9903	12:59:25	3.2789	3.1389	3.6126	3.4174	3.5412	3.0708	3.4935	3.3697	3.7090	2.8329	3.4603	3.6382	3.3795	2.8796	3.1934	3.0481
13.0736	13:04:25	3.3206	3.1782	3.6604	3.4570	3.5887	3.1068	3.5358	3.4317	3.7502	2.8684	3.4996	3.6727	3.4216	2.9237	3.2287	3.0877
